"dataset","source_id","trait","ancestry","genome_build","tier","p_threshold","candidate_snps","strong_snps","mapped_snps","post_clump_snps","min_f","mean_f","exclusion_reason"
"microbiome_2026","GCST90671096","Gut microbiome species presence (RGIG4076 sp905198155, GCA_905198155.1)","EUR","GRCh37","exploratory",1e-05,130,130,130,19,19.5069444444444,20.8533225486689,""
"microbiome_2026","GCST90671097","Gut microbiome species abundance (Solibaculum mannosilyticum, GCF_015140235.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671097","Gut microbiome species abundance (Solibaculum mannosilyticum, GCF_015140235.1)","EUR","GRCh37","exploratory",1e-05,58,58,58,22,19.486311274153,21.6267398998875,""
"microbiome_2026","GCST90671098","Gut microbiome species presence (UBA3818 sp904397845, GCA_904397845.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671098","Gut microbiome species presence (UBA3818 sp904397845, GCA_904397845.1)","EUR","GRCh37","exploratory",1e-05,95,95,95,14,19.5495526261867,22.0828502220349,""
"microbiome_2026","GCST90671099","Gut microbiome species presence (UBA866 sp904384225, GCA_904384225.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671099","Gut microbiome species presence (UBA866 sp904384225, GCA_904384225.1)","EUR","GRCh37","exploratory",1e-05,111,111,108,19,19.853522406684,21.6139277323955,""
"microbiome_2026","GCST90671100","Gut microbiome species presence (UMGS1591 sp905198295, GCA_905198295.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671100","Gut microbiome species presence (UMGS1591 sp905198295, GCA_905198295.1)","EUR","GRCh37","exploratory",1e-05,102,102,101,16,19.6660365671323,21.5667791760343,""
"microbiome_2026","GCST90671101","Gut microbiome species presence (UMGS1766 sp900554855, GCA_900554855.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671101","Gut microbiome species presence (UMGS1766 sp900554855, GCA_900554855.1)","EUR","GRCh37","exploratory",1e-05,176,176,175,21,19.7136,21.5745059500921,""
"microbiome_2026","GCST90671102","Gut microbiome species presence (UMGS882 sp900757905, GCA_900757905.1)","EUR","GRCh37","primary",5e-08,2,2,2,1,30.7951978012465,30.7951978012465,""
"microbiome_2026","GCST90671102","Gut microbiome species presence (UMGS882 sp900757905, GCA_900757905.1)","EUR","GRCh37","exploratory",1e-05,249,249,246,18,20.0187054947391,22.6047475276039,""
"microbiome_2026","GCST90671103","Gut microbiome species presence (Parachristensenella hMGS.04635, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671103","Gut microbiome species presence (Parachristensenella hMGS.04635, )","EUR","GRCh37","exploratory",1e-05,108,108,108,19,19.7033797422494,21.1277803683,""
"microbiome_2026","GCST90671104","Gut microbiome species presence (UBA7185 hMGS.04654, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671104","Gut microbiome species presence (UBA7185 hMGS.04654, )","EUR","GRCh37","exploratory",1e-05,31,31,31,12,19.6203566732413,20.5563340874806,""
"microbiome_2026","GCST90671105","Gut microbiome species presence (Gallacutalibacter A hMGS.04728, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671105","Gut microbiome species presence (Gallacutalibacter A hMGS.04728, )","EUR","GRCh37","exploratory",1e-05,97,97,95,14,19.5324960940999,22.8915046412797,""
"microbiome_2026","GCST90671106","Gut microbiome species presence (Aphodoplasma hMGS.04788, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671106","Gut microbiome species presence (Aphodoplasma hMGS.04788, )","EUR","GRCh37","exploratory",1e-05,57,57,57,12,19.4946093373421,21.5148706007735,""
"microbiome_2026","GCST90671107","Gut microbiome species presence (UBA7185 hMGS.04790, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671107","Gut microbiome species presence (UBA7185 hMGS.04790, )","EUR","GRCh37","exploratory",1e-05,18,18,18,12,19.8057964334705,20.9735118299563,""
"microbiome_2026","GCST90671108","Gut microbiome species presence (CAKTXU01 hMGS.04791, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671108","Gut microbiome species presence (CAKTXU01 hMGS.04791, )","EUR","GRCh37","exploratory",1e-05,168,168,167,22,19.4815695600476,22.1635574820921,""
"microbiome_2026","GCST90671109","Gut microbiome species presence (UMGS1623 hMGS.04797, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671109","Gut microbiome species presence (UMGS1623 hMGS.04797, )","EUR","GRCh37","exploratory",1e-05,92,92,91,23,19.5793935722375,21.9114286534286,""
"microbiome_2026","GCST90671110","Gut microbiome species presence (Fumia hMGS.04802, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671110","Gut microbiome species presence (Fumia hMGS.04802, )","EUR","GRCh37","exploratory",1e-05,96,96,95,15,19.5122405672584,21.4093878284093,""
"microbiome_2026","GCST90671111","Gut microbiome species presence (Ruminococcaceae hMGS.05315, )","EUR","GRCh37","primary",5e-08,16,16,16,1,37.9838853803375,37.9838853803375,""
"microbiome_2026","GCST90671111","Gut microbiome species presence (Ruminococcaceae hMGS.05315, )","EUR","GRCh37","exploratory",1e-05,147,147,147,23,19.6317159763314,22.7615685640514,""
"microbiome_2026","GCST90671112","Gut microbiome species presence (Merdiplasma hMGS.05331, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671112","Gut microbiome species presence (Merdiplasma hMGS.05331, )","EUR","GRCh37","exploratory",1e-05,107,107,107,11,19.8867786705625,21.6776519370494,""
"microbiome_2026","GCST90671113","Gut microbiome species presence (Lawsonibacter hMGS.05355, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671113","Gut microbiome species presence (Lawsonibacter hMGS.05355, )","EUR","GRCh37","exploratory",1e-05,31,31,31,12,19.7530864197531,21.8876663877868,""
"microbiome_2026","GCST90671114","Gut microbiome species presence (Agathobaculum hMGS.05437, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671114","Gut microbiome species presence (Agathobaculum hMGS.05437, )","EUR","GRCh37","exploratory",1e-05,30,30,30,9,19.7984176416127,21.8578487426949,""
"microbiome_2026","GCST90671115","Gut microbiome species presence (Lawsonibacter hMGS.05443, )","EUR","GRCh37","primary",5e-08,1,1,1,1,30.3354260795178,30.3354260795178,""
"microbiome_2026","GCST90671115","Gut microbiome species presence (Lawsonibacter hMGS.05443, )","EUR","GRCh37","exploratory",1e-05,40,40,40,13,19.5592195629553,22.0918796110712,""
"microbiome_2026","GCST90671116","Gut microbiome species presence (Lawsonibacter hMGS.05444, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671116","Gut microbiome species presence (Lawsonibacter hMGS.05444, )","EUR","GRCh37","exploratory",1e-05,24,24,24,13,19.5745360239037,20.887886313122,""
"microbiome_2026","GCST90671117","Gut microbiome species presence (RGIG7265 hMGS.05468, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671117","Gut microbiome species presence (RGIG7265 hMGS.05468, )","EUR","GRCh37","exploratory",1e-05,14,14,14,7,19.5571904339602,21.7218088480023,""
"microbiome_2026","GCST90671118","Gut microbiome species presence (Pullichristensenella hMGS.05500, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671118","Gut microbiome species presence (Pullichristensenella hMGS.05500, )","EUR","GRCh37","exploratory",1e-05,70,70,67,9,19.9997052809962,22.0790310540814,""
"microbiome_2026","GCST90671119","Gut microbiome species presence (Avispirillum hMGS.05502, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671119","Gut microbiome species presence (Avispirillum hMGS.05502, )","EUR","GRCh37","exploratory",1e-05,63,63,63,11,19.9408442330559,21.6548757974809,""
"microbiome_2026","GCST90671120","Gut microbiome species presence (Dysosmobacter hMGS.05507, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671120","Gut microbiome species presence (Dysosmobacter hMGS.05507, )","EUR","GRCh37","exploratory",1e-05,99,99,97,7,19.8676754907793,21.023837844024,""
"microbiome_2026","GCST90671121","Gut microbiome species presence (Flavonifractor hMGS.05537, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671121","Gut microbiome species presence (Flavonifractor hMGS.05537, )","EUR","GRCh37","exploratory",1e-05,165,165,165,20,19.5166313192521,21.7094699202837,""
"microbiome_2026","GCST90671122","Gut microbiome species abundance (Pullichristensenella hMGS.05548, )","EUR","GRCh37","primary",5e-08,16,16,16,1,34.6348155588021,34.6348155588021,""
"microbiome_2026","GCST90671122","Gut microbiome species abundance (Pullichristensenella hMGS.05548, )","EUR","GRCh37","exploratory",1e-05,123,123,123,29,19.6267247563741,21.8497542000846,""
"microbiome_2026","GCST90671123","Gut microbiome species presence (Intestinimonas hMGS.05574, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671123","Gut microbiome species presence (Intestinimonas hMGS.05574, )","EUR","GRCh37","exploratory",1e-05,21,21,21,6,21.9098040154489,23.3786104428441,""
"microbiome_2026","GCST90671124","Gut microbiome species presence (JAHZGC01 hMGS.05639, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671124","Gut microbiome species presence (JAHZGC01 hMGS.05639, )","EUR","GRCh37","exploratory",1e-05,57,57,56,7,19.5645265582203,21.7103534138209,""
"microbiome_2026","GCST90671125","Gut microbiome species presence (Ventricola intestinavium, GCA_018715105.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671125","Gut microbiome species presence (Ventricola intestinavium, GCA_018715105.1)","EUR","GRCh37","exploratory",1e-05,42,42,41,18,19.654998961593,21.3391487715792,""
"microbiome_2026","GCST90671126","Gut microbiome species presence (Ventrimonas sp900555625, GCA_020686985.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671126","Gut microbiome species presence (Ventrimonas sp900555625, GCA_020686985.1)","EUR","GRCh37","exploratory",1e-05,60,60,59,8,19.9276629057985,21.993624816732,""
"microbiome_2026","GCST90671127","Gut microbiome species presence (Prevotella copri hMGS.05753, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671127","Gut microbiome species presence (Prevotella copri hMGS.05753, )","EUR","GRCh37","exploratory",1e-05,93,93,92,14,19.5270958448753,22.0817693298463,""
"microbiome_2026","GCST90671128","Gut microbiome species presence (Wujia chipingensis, GCF_014337155.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671128","Gut microbiome species presence (Wujia chipingensis, GCF_014337155.1)","EUR","GRCh37","exploratory",1e-05,53,53,53,14,20.0408653537339,22.3385860673714,""
"microbiome_2026","GCST90671129","Gut microbiome species presence (Collinsella aerofaciens hMGS.05755, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671129","Gut microbiome species presence (Collinsella aerofaciens hMGS.05755, )","EUR","GRCh37","exploratory",1e-05,106,106,104,17,19.6246114017125,21.3598357838149,""
"microbiome_2026","GCST90671130","Gut microbiome species abundance (Faecalibacterium longum, GCF_020687245.1)","EUR","GRCh37","primary",5e-08,12,12,12,1,44.0942597722376,44.0942597722376,""
"microbiome_2026","GCST90671130","Gut microbiome species abundance (Faecalibacterium longum, GCF_020687245.1)","EUR","GRCh37","exploratory",1e-05,166,166,166,20,19.8396006944444,22.7911046198277,""
"microbiome_2026","GCST90671131","Gut microbiome species abundance (Lachnospira rogosae, GCA_900112995.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671131","Gut microbiome species abundance (Lachnospira rogosae, GCA_900112995.1)","EUR","GRCh37","exploratory",1e-05,261,261,256,17,19.492225,21.7789706867973,""
"microbiome_2026","GCST90671132","Gut microbiome species presence (Veillonella parvula hMGS.05759, )","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671132","Gut microbiome species presence (Veillonella parvula hMGS.05759, )","EUR","GRCh37","exploratory",1e-05,58,58,56,13,19.6087497329141,21.6855457239855,""
"microbiome_2026","GCST90671133","Gut microbiome species abundance (Faecalibacterium duncaniae, GCF_010509575.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671133","Gut microbiome species abundance (Faecalibacterium duncaniae, GCF_010509575.1)","EUR","GRCh37","exploratory",1e-05,56,56,56,18,20.0362811791383,21.8410946838973,""
"microbiome_2026","GCST90671134","Gut microbiome species presence (CAG-302 sp934162325, GCA_934162325.1)","EUR","GRCh37","primary",5e-08,3,3,3,1,31.650192049609,31.650192049609,""
"microbiome_2026","GCST90671134","Gut microbiome species presence (CAG-302 sp934162325, GCA_934162325.1)","EUR","GRCh37","exploratory",1e-05,93,93,92,14,19.74058644448,22.2903345010379,""
"microbiome_2026","GCST90671135","Gut microbiome species abundance (Vescimonas coprocola, GCF_018408575.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671135","Gut microbiome species abundance (Vescimonas coprocola, GCF_018408575.1)","EUR","GRCh37","exploratory",1e-05,179,179,176,22,19.5174617346939,21.644730219204,""
"microbiome_2026","GCST90671136","Gut microbiome species presence (Vescimonas sp000435555, GCA_000435555.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671136","Gut microbiome species presence (Vescimonas sp000435555, GCA_000435555.1)","EUR","GRCh37","exploratory",1e-05,109,109,109,22,19.5397784899996,22.2155734872334,""
"microbiome_2026","GCST90671137","Gut microbiome species presence (Anaerotardibacter sp000436075, GCA_000436075.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671137","Gut microbiome species presence (Anaerotardibacter sp000436075, GCA_000436075.1)","EUR","GRCh37","exploratory",1e-05,79,79,78,18,19.6122448979592,21.0587727567005,""
"microbiome_2026","GCST90671138","Gut microbiome species presence (Pseudoruminococcus massiliensis, GCF_900291955.1)","EUR","GRCh37","primary",5e-08,18,18,17,2,30.1904625369808,33.9867387173583,""
"microbiome_2026","GCST90671138","Gut microbiome species presence (Pseudoruminococcus massiliensis, GCF_900291955.1)","EUR","GRCh37","exploratory",1e-05,257,257,249,23,19.5268444119796,22.2741410559554,""
"microbiome_2026","GCST90671139","Gut microbiome species abundance (Actinomyces graevenitzii hMGS.05799, )","EUR","GRCh37","primary",5e-08,10,10,10,2,30.8943162873363,31.0921776749182,""
"microbiome_2026","GCST90671139","Gut microbiome species abundance (Actinomyces graevenitzii hMGS.05799, )","EUR","GRCh37","exploratory",1e-05,564,564,556,23,19.4676300914865,22.0158062413295,""
"microbiome_2026","GCST90671140","Gut microbiome species presence (Anaerotardibacter sp000435675, GCA_000435675.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671140","Gut microbiome species presence (Anaerotardibacter sp000435675, GCA_000435675.1)","EUR","GRCh37","exploratory",1e-05,67,67,67,19,19.6301711754368,21.0365729018989,""
"microbiome_2026","GCST90671141","Gut microbiome species presence (Vescimonas sp001916855, GCA_018228685.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671141","Gut microbiome species presence (Vescimonas sp001916855, GCA_018228685.1)","EUR","GRCh37","exploratory",1e-05,126,126,126,10,19.7162508353754,22.325889817078,""
"microbiome_2026","GCST90671142","Gut microbiome species abundance (Hominisplanchenecus faecis, GCF_020687205.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671142","Gut microbiome species abundance (Hominisplanchenecus faecis, GCF_020687205.1)","EUR","GRCh37","exploratory",1e-05,146,146,142,18,19.6054791386657,21.5396616027452,""
"microbiome_2026","GCST90671143","Gut microbiome species presence (Faecalibacterium hattorii, GCF_003287455.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671143","Gut microbiome species presence (Faecalibacterium hattorii, GCF_003287455.1)","EUR","GRCh37","exploratory",1e-05,65,65,62,9,19.5069444444444,22.2401558078201,""
"microbiome_2026","GCST90671144","Gut microbiome species presence (Holdemanella porci A, GCF_019052655.1)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671144","Gut microbiome species presence (Holdemanella porci A, GCF_019052655.1)","EUR","GRCh37","exploratory",1e-05,33,33,32,8,20.309754511154,21.8505716725451,""
