"pair_id","nsnp","ivw_Q","ivw_Q_df","ivw_Q_p","egger_intercept","egger_intercept_se","egger_intercept_p","steiger_status","steiger_reason","presso_status","loo_status","singlesnp_status"
"ed_2025_afr|microbiome_2026_hunt|GCST90666599|exploratory",8,3.46139459494984,7,0.839297451629266,0.00370284577177245,0.00561291609964863,0.533934150854987,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666600|exploratory",5,2.89564451001238,4,0.575438165604769,-0.00700807474316057,0.00684099472143339,0.381026058605642,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666601|exploratory",3,2.57627013414796,2,0.275784623626849,0.00424897606632722,0.0096948757488303,0.737039872484688,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","not_estimable_fewer_than_4_snps","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666602|exploratory",9,7.70204445845335,8,0.463103088814376,0.00166220987207616,0.00184989143307563,0.398747215639678,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666602|primary",0,,,,,,,"not_estimable","No harmonised instruments remained","not_estimable","not_estimable","not_estimable"
"ed_2025_afr|microbiome_2026_hunt|GCST90666603|exploratory",2,0.132519091558239,1,0.715834324600912,,,,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","not_estimable_fewer_than_4_snps","not_estimable_fewer_than_3_snps","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666604|exploratory",3,0.529223588514449,2,0.767503841549396,0.00227945852821903,0.00622405942231426,0.776506459314668,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","not_estimable_fewer_than_4_snps","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666605|exploratory",6,2.91138148528211,5,0.713646042917376,0.000349067791578304,0.00530152508402546,0.950662374743098,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666606|exploratory",5,2.11349853121752,4,0.714892887211811,0.00140442233742417,0.00528638673839523,0.807705884931019,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666606|primary",0,,,,,,,"not_estimable","No harmonised instruments remained","not_estimable","not_estimable","not_estimable"
"ed_2025_afr|microbiome_2026_hunt|GCST90666607|exploratory",6,8.80816954761437,5,0.116964637233614,0.000857852890416118,0.00306472213693447,0.793423646871339,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666607|primary",0,,,,,,,"not_estimable","No harmonised instruments remained","not_estimable","not_estimable","not_estimable"
"ed_2025_afr|microbiome_2026_hunt|GCST90666608|exploratory",5,5.03205602315031,4,0.284024134187843,-0.00800757739581233,0.00912013298538797,0.44457719482468,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666609|exploratory",5,3.21566670163889,4,0.522404227799034,0.000278064628439318,0.00451596878340963,0.954774990153069,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666610|exploratory",4,0.482361998124391,3,0.922748960848973,0.00239574097067946,0.00366261474534261,0.580205067013808,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666611|exploratory",9,4.14753228970414,8,0.843573192842386,0.00199405515870387,0.00396926636454836,0.630819802083422,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666612|exploratory",5,10.5003752985404,4,0.0327918207492761,0.00871339732306068,0.010422855337458,0.464512238596945,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
